date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2014-09-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Couscous,KG,actual,Retail,MRU,3.62,0.1253
2014-09-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,36.0,1.2457
2014-09-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat flour,KG,actual,Retail,MRU,19.4,0.6713
2014-09-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MRU,15.48,0.5356
2014-09-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (camel),KG,actual,Retail,MRU,15.92,0.5509
2014-10-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,28.0,0.9689
2014-10-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,cereals and tubers,Rice (local),KG,actual,Retail,MRU,20.0,0.692
2014-10-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,40.0,1.3841
2014-10-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,cereals and tubers,Wheat,KG,actual,Retail,MRU,14.0,0.4844
2014-10-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,miscellaneous food,Sugar,KG,actual,Retail,MRU,25.0,0.8651
2014-10-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,oil and fats,Oil (vegetable),L,actual,Retail,MRU,45.0,1.5571
2014-10-15,Adrar,Ouadane,Ouadane,20.927666,-11.621376,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,30.0,1.0381
2014-10-15,Adrar,Ouadane,Ouadane,20.927666,-11.621376,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,50.0,1.7301
2014-10-15,Adrar,Ouadane,Ouadane,20.927666,-11.621376,cereals and tubers,Wheat,KG,actual,Retail,MRU,20.0,0.692
2014-10-15,Adrar,Ouadane,Ouadane,20.927666,-11.621376,miscellaneous food,Sugar,KG,actual,Retail,MRU,25.0,0.8651
2014-10-15,Adrar,Ouadane,Ouadane,20.927666,-11.621376,oil and fats,Oil (vegetable),L,actual,Retail,MRU,50.0,1.7301
2014-10-15,Assaba,Barkeol,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,28.0,0.9689
2014-10-15,Assaba,Barkeol,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (local),KG,actual,Retail,MRU,23.3,0.8062
2014-10-15,Assaba,Barkeol,Barkéol,16.640389,-12.498493,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,23.9,0.827
2014-10-15,Assaba,Barkeol,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat,KG,actual,Retail,MRU,14.0,0.4844
2014-10-15,Assaba,Barkeol,Barkéol,16.640389,-12.498493,miscellaneous food,Sugar,KG,actual,Retail,MRU,23.3,0.8062
2014-10-15,Assaba,Barkeol,Barkéol,16.640389,-12.498493,oil and fats,Oil (vegetable),L,actual,Retail,MRU,50.0,1.7301
2014-10-15,Assaba,Kankossa,Kankossa,15.938907,-11.527006,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,29.9,1.0346
2014-10-15,Assaba,Kankossa,Kankossa,15.938907,-11.527006,cereals and tubers,Rice (local),KG,actual,Retail,MRU,20.5,0.7093
2014-10-15,Assaba,Kankossa,Kankossa,15.938907,-11.527006,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,20.0,0.692
2014-10-15,Assaba,Kankossa,Kankossa,15.938907,-11.527006,cereals and tubers,Wheat,KG,actual,Retail,MRU,16.6,0.5744
2014-10-15,Assaba,Kankossa,Kankossa,15.938907,-11.527006,miscellaneous food,Sugar,KG,actual,Retail,MRU,22.7,0.7855
2014-10-15,Assaba,Kankossa,Kankossa,15.938907,-11.527006,oil and fats,Oil (vegetable),L,actual,Retail,MRU,42.0,1.4533
2014-10-15,Brakna,Boghe,Boghé,16.5950699,-14.2599437,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,20.0,0.692
2014-10-15,Brakna,Boghe,Boghé,16.5950699,-14.2599437,cereals and tubers,Rice (local),KG,actual,Retail,MRU,18.0,0.6228
2014-10-15,Brakna,Boghe,Boghé,16.5950699,-14.2599437,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,24.1,0.8339
2014-10-15,Brakna,Boghe,Boghé,16.5950699,-14.2599437,cereals and tubers,Wheat,KG,actual,Retail,MRU,13.7,0.474
2014-10-15,Brakna,Boghe,Boghé,16.5950699,-14.2599437,miscellaneous food,Sugar,KG,actual,Retail,MRU,20.5,0.7093
2014-10-15,Brakna,Boghe,Boghé,16.5950699,-14.2599437,oil and fats,Oil (vegetable),L,actual,Retail,MRU,41.0,1.4187
2014-10-15,Brakna,M'Bagne,Mbagne,16.1517699999999,-13.7764799999999,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,20.0,0.692
2014-10-15,Brakna,M'Bagne,Mbagne,16.1517699999999,-13.7764799999999,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,20.0,0.692
2014-10-15,Brakna,M'Bagne,Mbagne,16.1517699999999,-13.7764799999999,miscellaneous food,Sugar,KG,actual,Retail,MRU,20.0,0.692
2014-10-15,Brakna,M'Bagne,Mbagne,16.1517699999999,-13.7764799999999,oil and fats,Oil (vegetable),L,actual,Retail,MRU,40.0,1.3841
2014-10-15,Brakna,Maghta Lahjar,Magta-lahjar,17.52,-13.1,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,23.0,0.7958
2014-10-15,Brakna,Maghta Lahjar,Magta-lahjar,17.52,-13.1,cereals and tubers,Rice (local),KG,actual,Retail,MRU,20.0,0.692
2014-10-15,Brakna,Maghta Lahjar,Magta-lahjar,17.52,-13.1,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,35.0,1.2111
2014-10-15,Brakna,Maghta Lahjar,Magta-lahjar,17.52,-13.1,cereals and tubers,Wheat,KG,actual,Retail,MRU,15.0,0.519
2014-10-15,Brakna,Maghta Lahjar,Magta-lahjar,17.52,-13.1,miscellaneous food,Sugar,KG,actual,Retail,MRU,21.5,0.7439
2014-10-15,Brakna,Maghta Lahjar,Magta-lahjar,17.52,-13.1,oil and fats,Oil (vegetable),L,actual,Retail,MRU,50.0,1.7301
2014-10-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,24.4,0.8443
2014-10-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,cereals and tubers,Rice (local),KG,actual,Retail,MRU,20.0,0.692
2014-10-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,38.0,1.3149
2014-10-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,cereals and tubers,Wheat,KG,actual,Retail,MRU,15.0,0.519
2014-10-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,miscellaneous food,Sugar,KG,actual,Retail,MRU,23.5,0.8131
2014-10-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,oil and fats,Oil (vegetable),L,actual,Retail,MRU,44.0,1.5225
2014-10-15,Gorgol,Kaedi,Lexeiba1,16.215843,-13.144934,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,20.0,0.692
2014-10-15,Gorgol,Kaedi,Lexeiba1,16.215843,-13.144934,cereals and tubers,Rice (local),KG,actual,Retail,MRU,19.0,0.6574
2014-10-15,Gorgol,Kaedi,Lexeiba1,16.215843,-13.144934,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,21.3,0.737
2014-10-15,Gorgol,Kaedi,Lexeiba1,16.215843,-13.144934,cereals and tubers,Wheat,KG,actual,Retail,MRU,15.6,0.5398
2014-10-15,Gorgol,Kaedi,Lexeiba1,16.215843,-13.144934,miscellaneous food,Sugar,KG,actual,Retail,MRU,20.7,0.7163
2014-10-15,Gorgol,Kaedi,Lexeiba1,16.215843,-13.144934,oil and fats,Oil (vegetable),L,actual,Retail,MRU,51.5,1.782
2014-10-15,Gorgol,Kaedi,Toufoundé-Civé,15.65,-13.2166667,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,20.0,0.692
2014-10-15,Gorgol,Kaedi,Toufoundé-Civé,15.65,-13.2166667,miscellaneous food,Sugar,KG,actual,Retail,MRU,22.0,0.7612
2014-10-15,Gorgol,Kaedi,Toufoundé-Civé,15.65,-13.2166667,oil and fats,Oil (vegetable),L,actual,Retail,MRU,48.0,1.6609
2014-10-15,Gorgol,M'Bout,Mbout,16.0229399999999,-12.5794599999999,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,20.4,0.7059
2014-10-15,Gorgol,M'Bout,Mbout,16.0229399999999,-12.5794599999999,cereals and tubers,Rice (local),KG,actual,Retail,MRU,17.8,0.6159
2014-10-15,Gorgol,M'Bout,Mbout,16.0229399999999,-12.5794599999999,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,20.2,0.699
2014-10-15,Gorgol,M'Bout,Mbout,16.0229399999999,-12.5794599999999,cereals and tubers,Wheat,KG,actual,Retail,MRU,12.8,0.4429
2014-10-15,Gorgol,M'Bout,Mbout,16.0229399999999,-12.5794599999999,miscellaneous food,Sugar,KG,actual,Retail,MRU,25.3,0.8754
2014-10-15,Gorgol,M'Bout,Mbout,16.0229399999999,-12.5794599999999,oil and fats,Oil (vegetable),L,actual,Retail,MRU,46.5,1.609
2014-10-15,Gorgol,Maghama,Maghama,15.509153,-12.850055,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,24.0,0.8304
2014-10-15,Gorgol,Maghama,Maghama,15.509153,-12.850055,cereals and tubers,Rice (local),KG,actual,Retail,MRU,20.0,0.692
2014-10-15,Gorgol,Maghama,Maghama,15.509153,-12.850055,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,18.7,0.6471
2014-10-15,Gorgol,Maghama,Maghama,15.509153,-12.850055,cereals and tubers,Wheat,KG,actual,Retail,MRU,17.5,0.6055
2014-10-15,Gorgol,Maghama,Maghama,15.509153,-12.850055,miscellaneous food,Sugar,KG,actual,Retail,MRU,25.0,0.8651
2014-10-15,Gorgol,Maghama,Maghama,15.509153,-12.850055,oil and fats,Oil (vegetable),L,actual,Retail,MRU,48.0,1.6609
2014-10-15,Guidimakha,Ould Yenge,Ould Yenge,15.52,-11.72,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,24.0,0.8304
2014-10-15,Guidimakha,Ould Yenge,Ould Yenge,15.52,-11.72,cereals and tubers,Rice (local),KG,actual,Retail,MRU,20.0,0.692
2014-10-15,Guidimakha,Ould Yenge,Ould Yenge,15.52,-11.72,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,16.7,0.5779
2014-10-15,Guidimakha,Ould Yenge,Ould Yenge,15.52,-11.72,cereals and tubers,Wheat,KG,actual,Retail,MRU,15.0,0.519
2014-10-15,Guidimakha,Ould Yenge,Ould Yenge,15.52,-11.72,miscellaneous food,Sugar,KG,actual,Retail,MRU,24.3,0.8408
2014-10-15,Guidimakha,Ould Yenge,Ould Yenge,15.52,-11.72,oil and fats,Oil (vegetable),L,actual,Retail,MRU,50.0,1.7301
2014-10-15,Guidimakha,Selibaby,Djougountourou,14.770003,-12.250899,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,28.0,0.9689
2014-10-15,Guidimakha,Selibaby,Djougountourou,14.770003,-12.250899,cereals and tubers,Rice (local),KG,actual,Retail,MRU,19.3,0.6678
2014-10-15,Guidimakha,Selibaby,Djougountourou,14.770003,-12.250899,miscellaneous food,Sugar,KG,actual,Retail,MRU,26.7,0.9239
2014-10-15,Guidimakha,Selibaby,Djougountourou,14.770003,-12.250899,oil and fats,Oil (vegetable),L,actual,Retail,MRU,46.7,1.6159
2014-10-15,Guidimakha,Selibaby,Selibaby,15.158946,-12.182897,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,20.0,0.692
2014-10-15,Guidimakha,Selibaby,Selibaby,15.158946,-12.182897,cereals and tubers,Rice (local),KG,actual,Retail,MRU,19.0,0.6574
2014-10-15,Guidimakha,Selibaby,Selibaby,15.158946,-12.182897,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,17.1,0.5917
2014-10-15,Guidimakha,Selibaby,Selibaby,15.158946,-12.182897,miscellaneous food,Sugar,KG,actual,Retail,MRU,20.0,0.692
2014-10-15,Guidimakha,Selibaby,Selibaby,15.158946,-12.182897,oil and fats,Oil (vegetable),L,actual,Retail,MRU,40.0,1.3841
2014-10-15,Guidimakha,Selibaby,Wompou,15.131041,-12.72555,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,21.5,0.7439
2014-10-15,Guidimakha,Selibaby,Wompou,15.131041,-12.72555,cereals and tubers,Rice (local),KG,actual,Retail,MRU,20.0,0.692
2014-10-15,Guidimakha,Selibaby,Wompou,15.131041,-12.72555,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,18.7,0.6471
2014-10-15,Guidimakha,Selibaby,Wompou,15.131041,-12.72555,miscellaneous food,Sugar,KG,actual,Retail,MRU,28.8,0.9965
2014-10-15,Guidimakha,Selibaby,Wompou,15.131041,-12.72555,oil and fats,Oil (vegetable),L,actual,Retail,MRU,50.0,1.7301
2014-10-15,Hodh Ech Chargi,Amourj,Adel Bagrou,15.53448943,-7.031610003,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,28.0,0.9689
2014-10-15,Hodh Ech Chargi,Amourj,Adel Bagrou,15.53448943,-7.031610003,cereals and tubers,Rice (local),KG,actual,Retail,MRU,22.0,0.7612
2014-10-15,Hodh Ech Chargi,Amourj,Adel Bagrou,15.53448943,-7.031610003,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,12.0,0.4152
2014-10-15,Hodh Ech Chargi,Amourj,Adel Bagrou,15.53448943,-7.031610003,cereals and tubers,Wheat,KG,actual,Retail,MRU,19.8,0.6851
2014-10-15,Hodh Ech Chargi,Amourj,Adel Bagrou,15.53448943,-7.031610003,miscellaneous food,Sugar,KG,actual,Retail,MRU,25.2,0.872
2014-10-15,Hodh Ech Chargi,Amourj,Adel Bagrou,15.53448943,-7.031610003,oil and fats,Oil (vegetable),L,actual,Retail,MRU,50.0,1.7301
2014-10-15,Hodh Ech Chargi,Nema,Nema,16.6162,-7.2535,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,24.5,0.8478
2014-10-15,Hodh Ech Chargi,Nema,Nema,16.6162,-7.2535,cereals and tubers,Rice (local),KG,actual,Retail,MRU,18.5,0.6401
2014-10-15,Hodh Ech Chargi,Nema,Nema,16.6162,-7.2535,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,20.0,0.692
2014-10-15,Hodh Ech Chargi,Nema,Nema,16.6162,-7.2535,cereals and tubers,Wheat,KG,actual,Retail,MRU,12.0,0.4152
2014-10-15,Hodh Ech Chargi,Nema,Nema,16.6162,-7.2535,miscellaneous food,Sugar,KG,actual,Retail,MRU,30.0,1.0381
2014-10-15,Hodh Ech Chargi,Nema,Nema,16.6162,-7.2535,oil and fats,Oil (vegetable),L,actual,Retail,MRU,50.0,1.7301
2014-10-15,Hodh El Gharbi,Tintane,Tentane,16.38,-10.17,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,28.1,0.9723
2014-10-15,Hodh El Gharbi,Tintane,Tentane,16.38,-10.17,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,29.2,1.0104
2014-10-15,Hodh El Gharbi,Tintane,Tentane,16.38,-10.17,cereals and tubers,Wheat,KG,actual,Retail,MRU,16.9,0.5848
2014-10-15,Hodh El Gharbi,Tintane,Tentane,16.38,-10.17,miscellaneous food,Sugar,KG,actual,Retail,MRU,24.3,0.8408
2014-10-15,Hodh El Gharbi,Tintane,Tentane,16.38,-10.17,oil and fats,Oil (vegetable),L,actual,Retail,MRU,50.0,1.7301
2014-10-15,Hodh El Gharbi,Tintane,Twil,15.52,-10.13,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,22.8,0.7889
2014-10-15,Hodh El Gharbi,Tintane,Twil,15.52,-10.13,miscellaneous food,Sugar,KG,actual,Retail,MRU,22.8,0.7889
2014-10-15,Hodh El Gharbi,Tintane,Twil,15.52,-10.13,oil and fats,Oil (vegetable),L,actual,Retail,MRU,50.0,1.7301
2014-10-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Couscous,KG,actual,Retail,MRU,3.61,0.1249
2014-10-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,27.0,0.9343
2014-10-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Rice (local),KG,actual,Retail,MRU,22.0,0.7612
2014-10-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,36.0,1.2457
2014-10-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat,KG,actual,Retail,MRU,16.0,0.5536
2014-10-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,cereals and tubers,Wheat flour,KG,actual,Retail,MRU,19.4,0.6713
2014-10-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (beef),KG,actual,Retail,MRU,15.73,0.5443
2014-10-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,"meat, fish and eggs",Meat (camel),KG,actual,Retail,MRU,16.04,0.555
2014-10-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,miscellaneous food,Sugar,KG,actual,Retail,MRU,23.0,0.7958
2014-10-15,Nouakchott,Nouakchott,Nouakchott,18.119057,-16.022385,oil and fats,Oil (vegetable),L,actual,Retail,MRU,48.0,1.6609
2014-10-15,Tagant,Moudjeria,Moudjeria,17.873645,-12.331847,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,28.0,0.9689
2014-10-15,Tagant,Moudjeria,Moudjeria,17.873645,-12.331847,cereals and tubers,Rice (local),KG,actual,Retail,MRU,13.2,0.4567
2014-10-15,Tagant,Moudjeria,Moudjeria,17.873645,-12.331847,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,40.0,1.3841
2014-10-15,Tagant,Moudjeria,Moudjeria,17.873645,-12.331847,cereals and tubers,Wheat,KG,actual,Retail,MRU,15.0,0.519
2014-10-15,Tagant,Moudjeria,Moudjeria,17.873645,-12.331847,miscellaneous food,Sugar,KG,actual,Retail,MRU,25.0,0.8651
2014-10-15,Tagant,Moudjeria,Moudjeria,17.873645,-12.331847,oil and fats,Oil (vegetable),L,actual,Retail,MRU,50.0,1.7301
2014-10-15,Tiris-Zemmour,Zoueratt,Zoueiratt,22.688333,-12.459167,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,28.2,0.9758
2014-10-15,Tiris-Zemmour,Zoueratt,Zoueiratt,22.688333,-12.459167,cereals and tubers,Rice (local),KG,actual,Retail,MRU,25.6,0.8858
2014-10-15,Tiris-Zemmour,Zoueratt,Zoueiratt,22.688333,-12.459167,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,38.0,1.3149
2014-10-15,Tiris-Zemmour,Zoueratt,Zoueiratt,22.688333,-12.459167,cereals and tubers,Wheat,KG,actual,Retail,MRU,16.0,0.5536
2014-10-15,Tiris-Zemmour,Zoueratt,Zoueiratt,22.688333,-12.459167,miscellaneous food,Sugar,KG,actual,Retail,MRU,29.0,1.0035
2014-10-15,Tiris-Zemmour,Zoueratt,Zoueiratt,22.688333,-12.459167,oil and fats,Oil (vegetable),L,actual,Retail,MRU,50.0,1.7301
2014-10-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,24.5,0.8478
2014-10-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,cereals and tubers,Rice (local),KG,actual,Retail,MRU,18.5,0.6401
2014-10-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,20.0,0.692
2014-10-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,cereals and tubers,Wheat,KG,actual,Retail,MRU,12.0,0.4152
2014-10-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,miscellaneous food,Sugar,KG,actual,Retail,MRU,30.0,1.0381
2014-10-15,Trarza,Keur Macene,Ndiago,16.171314,-16.500429,oil and fats,Oil (vegetable),L,actual,Retail,MRU,50.0,1.7301
2014-11-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,26.0,0.8997
2014-11-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,cereals and tubers,Rice (local),KG,actual,Retail,MRU,19.0,0.6574
2014-11-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,41.25,1.4273
2014-11-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,cereals and tubers,Wheat,KG,actual,Retail,MRU,13.0,0.4498
2014-11-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,miscellaneous food,Sugar,KG,actual,Retail,MRU,24.5,0.8478
2014-11-15,Adrar,Aoujeft,Aoujeft,19.962222,-13.059444,oil and fats,Oil (vegetable),L,actual,Retail,MRU,46.25,1.6003
2014-11-15,Adrar,Ouadane,Ouadane,20.927666,-11.621376,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,30.0,1.0381
2014-11-15,Adrar,Ouadane,Ouadane,20.927666,-11.621376,cereals and tubers,Wheat,KG,actual,Retail,MRU,20.0,0.692
2014-11-15,Adrar,Ouadane,Ouadane,20.927666,-11.621376,miscellaneous food,Sugar,KG,actual,Retail,MRU,26.3,0.91
2014-11-15,Adrar,Ouadane,Ouadane,20.927666,-11.621376,oil and fats,Oil (vegetable),L,actual,Retail,MRU,50.0,1.7301
2014-11-15,Assaba,Barkeol,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,28.0,0.9689
2014-11-15,Assaba,Barkeol,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (local),KG,actual,Retail,MRU,23.3,0.8062
2014-11-15,Assaba,Barkeol,Barkéol,16.640389,-12.498493,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,24.7,0.8547
2014-11-15,Assaba,Barkeol,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat,KG,actual,Retail,MRU,14.0,0.4844
2014-11-15,Assaba,Barkeol,Barkéol,16.640389,-12.498493,miscellaneous food,Sugar,KG,actual,Retail,MRU,21.0,0.7266
2014-11-15,Assaba,Barkeol,Barkéol,16.640389,-12.498493,oil and fats,Oil (vegetable),L,actual,Retail,MRU,50.0,1.7301
2014-11-15,Assaba,Kankossa,Kankossa,15.938907,-11.527006,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,30.0,1.0381
2014-11-15,Assaba,Kankossa,Kankossa,15.938907,-11.527006,cereals and tubers,Rice (local),KG,actual,Retail,MRU,20.0,0.692
2014-11-15,Assaba,Kankossa,Kankossa,15.938907,-11.527006,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,30.0,1.0381
2014-11-15,Assaba,Kankossa,Kankossa,15.938907,-11.527006,cereals and tubers,Wheat,KG,actual,Retail,MRU,17.0,0.5882
2014-11-15,Assaba,Kankossa,Kankossa,15.938907,-11.527006,miscellaneous food,Sugar,KG,actual,Retail,MRU,24.0,0.8304
2014-11-15,Assaba,Kankossa,Kankossa,15.938907,-11.527006,oil and fats,Oil (vegetable),L,actual,Retail,MRU,40.0,1.3841
2014-11-15,Brakna,Boghe,Boghé,16.5950699,-14.2599437,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,20.0,0.692
2014-11-15,Brakna,Boghe,Boghé,16.5950699,-14.2599437,cereals and tubers,Rice (local),KG,actual,Retail,MRU,18.08,0.6256
2014-11-15,Brakna,Boghe,Boghé,16.5950699,-14.2599437,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,24.79,0.8578
2014-11-15,Brakna,Boghe,Boghé,16.5950699,-14.2599437,cereals and tubers,Wheat,KG,actual,Retail,MRU,13.75,0.4758
2014-11-15,Brakna,Boghe,Boghé,16.5950699,-14.2599437,miscellaneous food,Sugar,KG,actual,Retail,MRU,20.16,0.6978
2014-11-15,Brakna,Boghe,Boghé,16.5950699,-14.2599437,oil and fats,Oil (vegetable),L,actual,Retail,MRU,39.83,1.3783
2014-11-15,Brakna,M'Bagne,Mbagne,16.1517699999999,-13.7764799999999,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,20.0,0.692
2014-11-15,Brakna,M'Bagne,Mbagne,16.1517699999999,-13.7764799999999,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,20.0,0.692
2014-11-15,Brakna,M'Bagne,Mbagne,16.1517699999999,-13.7764799999999,miscellaneous food,Sugar,KG,actual,Retail,MRU,22.8,0.7889
2014-11-15,Brakna,M'Bagne,Mbagne,16.1517699999999,-13.7764799999999,oil and fats,Oil (vegetable),L,actual,Retail,MRU,40.0,1.3841
2014-11-15,Brakna,Maghta Lahjar,Magta-lahjar,17.52,-13.1,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,24.0,0.8304
2014-11-15,Brakna,Maghta Lahjar,Magta-lahjar,17.52,-13.1,cereals and tubers,Rice (local),KG,actual,Retail,MRU,20.0,0.692
2014-11-15,Brakna,Maghta Lahjar,Magta-lahjar,17.52,-13.1,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,25.0,0.8651
2014-11-15,Brakna,Maghta Lahjar,Magta-lahjar,17.52,-13.1,cereals and tubers,Wheat,KG,actual,Retail,MRU,15.0,0.519
2014-11-15,Brakna,Maghta Lahjar,Magta-lahjar,17.52,-13.1,miscellaneous food,Sugar,KG,actual,Retail,MRU,20.0,0.692
2014-11-15,Brakna,Maghta Lahjar,Magta-lahjar,17.52,-13.1,oil and fats,Oil (vegetable),L,actual,Retail,MRU,50.0,1.7301
2014-11-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,cereals and tubers,Rice (imported),KG,actual,Retail,MRU,21.62,0.7483
2014-11-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,cereals and tubers,Rice (local),KG,actual,Retail,MRU,20.0,0.692
2014-11-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,cereals and tubers,Sorghum (taghalit),KG,actual,Retail,MRU,35.75,1.237
2014-11-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,cereals and tubers,Wheat,KG,actual,Retail,MRU,15.0,0.519
2014-11-15,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.048845,miscellaneous food,Sugar,KG,actual,Retail,MRU,23.25,0.8045
